time,number,latitude,longitude,u10,v10,t2m,d2m,tp
2023-04-03 12:00:00,45,50.75,4.25,-4.2306643,-3.0625162,282.5253,272.6993,8.290096
2023-04-03 12:00:00,46,50.75,4.25,-4.113884,-1.9438758,280.6659,269.5327,8.45217
2023-04-03 12:00:00,47,50.75,4.25,-4.391083,-1.8775451,281.36798,270.98993,9.049661
2023-04-03 12:00:00,48,50.75,4.25,-5.257142,-2.5680294,280.1461,268.9143,9.165224
2023-04-03 12:00:00,49,50.75,4.25,-5.088542,-3.0226717,281.17746,269.42957,6.4364433
2023-04-03 12:00:00,50,50.75,4.25,-5.8006306,-1.3948047,280.92154,272.46805,9.265759
2023-04-03 18:00:00,1,50.75,4.25,-3.7623026,-1.6546001,277.3855,266.53894,9.105832
2023-04-03 18:00:00,2,50.75,4.25,-3.301379,-2.196301,279.61526,270.1282,9.319784
2023-04-03 18:00:00,3,50.75,4.25,-3.7789147,-1.1628776,277.54926,268.22742,10.68972
2023-04-03 18:00:00,4,50.75,4.25,-5.487976,-1.9705924,277.1817,267.43533,8.836067
2023-04-03 18:00:00,5,50.75,4.25,-3.6239512,-2.170506,279.80255,270.91742,4.355243
2023-04-03 18:00:00,6,50.75,4.25,-2.8352487,-2.2720747,278.3195,269.041,7.0160456
2023-04-03 18:00:00,7,50.75,4.25,-3.1293075,-2.086671,279.2036,270.0517,9.940173
2023-04-03 18:00:00,8,50.75,4.25,-2.8912838,-2.5056143,279.6731,272.25684,7.9502063
2023-04-03 18:00:00,9,50.75,4.25,-4.214796,-1.3673973,276.84116,265.81622,5.2514796
2023-04-03 18:00:00,10,50.75,4.25,-4.689356,-1.3494327,276.40622,265.42047,7.4024467
2023-04-03 18:00:00,11,50.75,4.25,-2.719708,-2.047748,279.52863,271.53384,7.0607677
2023-04-03 18:00:00,12,50.75,4.25,-2.5984645,-2.4144096,278.91315,270.01816,7.746272
2023-04-03 18:00:00,13,50.75,4.25,-2.5315204,-0.99659,279.08417,272.07373,6.646102
2023-04-03 18:00:00,14,50.75,4.25,-4.2447968,-2.7667913,278.59515,269.69522,6.8360825
2023-04-03 18:00:00,15,50.75,4.25,-4.20463,-3.1569452,279.68362,270.41592,7.8446617
2023-04-03 18:00:00,16,50.75,4.25,-3.1873257,-2.12951,278.96298,270.75436,9.383111
2023-04-03 18:00:00,17,50.75,4.25,-3.887265,-2.6419606,278.8473,269.7594,8.3530655
2023-04-03 18:00:00,18,50.75,4.25,-3.780402,-2.5316398,279.49557,269.49118,5.9892197
2023-04-03 18:00:00,19,50.75,4.25,-3.2547657,-2.6686773,279.17606,270.44373,9.768797
2023-04-03 18:00:00,20,50.75,4.25,-3.9080923,-2.7527423,278.8468,269.69464,6.5884995
2023-04-03 18:00:00,21,50.75,4.25,-3.1932766,-2.4646182,280.1561,270.93262,9.71513
2023-04-03 18:00:00,22,50.75,4.25,-5.895344,-2.789132,278.66275,268.26953,7.13769
2023-04-03 18:00:00,23,50.75,4.25,-5.753274,-2.201368,277.08554,266.24664,7.7230167
2023-04-03 18:00:00,24,50.75,4.25,-2.5952413,-2.0143523,279.9082,272.12073,10.518344
2023-04-03 18:00:00,25,50.75,4.25,-2.3254807,-1.3646334,280.79785,273.508,12.143018
2023-04-03 18:00:00,26,50.75,4.25,-2.706815,-1.9894782,279.83383,271.98834,8.030349
2023-04-03 18:00:00,27,50.75,4.25,-2.392673,-2.2124233,279.0724,271.7155,10.578093
2023-04-03 18:00:00,28,50.75,4.25,-3.3050983,-2.700461,279.761,271.33295,7.515147
2023-04-03 18:00:00,29,50.75,4.25,-3.6470096,-0.26027277,277.18744,269.86572,7.3859887
2023-04-03 18:00:00,30,50.75,4.25,-3.6033719,-1.8600411,279.2712,270.54517,7.7394743
2023-04-03 18:00:00,31,50.75,4.25,-3.7580874,-2.7280984,279.1851,269.67456,8.787766
2023-04-03 18:00:00,32,50.75,4.25,-3.6933749,-2.5664172,280.0557,271.29712,8.023193
2023-04-03 18:00:00,33,50.75,4.25,-3.8914802,-3.1346045,279.93024,271.64417,7.662552
2023-04-03 18:00:00,34,50.75,4.25,-2.728138,-1.929366,279.84686,272.2772,8.870414
2023-04-03 18:00:00,35,50.75,4.25,-3.8842895,-2.2375274,279.68637,271.22232,8.248952
2023-04-03 18:00:00,36,50.75,4.25,-3.7171772,-1.6592064,278.30594,270.29614,6.1291113
2023-04-03 18:00:00,37,50.75,4.25,-2.9230201,-2.0313954,279.37363,271.05267,6.1527247
2023-04-03 18:00:00,38,50.75,4.25,-3.8121388,-2.0286317,278.16998,267.8583,6.099058
2023-04-03 18:00:00,39,50.75,4.25,-3.5753543,-2.829207,280.56073,272.50415,8.298326
2023-04-03 18:00:00,40,50.75,4.25,-3.6085784,-2.2838209,277.52698,268.89368,12.065738
2023-04-03 18:00:00,41,50.75,4.25,-2.9716165,-1.6375568,278.36304,270.5558,9.349837
2023-04-03 18:00:00,42,50.75,4.25,-1.8925748,-0.5622158,278.80875,270.48785,9.7823925
2023-04-03 18:00:00,43,50.75,4.25,-2.7596266,-3.0355692,279.16656,269.482,7.796719
2023-04-03 18:00:00,44,50.75,4.25,-4.140909,-1.9715136,277.2911,268.23944,8.809591
2023-04-03 18:00:00,45,50.75,4.25,-3.1459196,-2.3867717,280.5377,272.53052,8.290096
2023-04-03 18:00:00,46,50.75,4.25,-1.8375316,-2.0424507,278.8826,270.4334,8.45217
2023-04-03 18:00:00,47,50.75,4.25,-2.932194,-1.739356,279.23615,271.0842,9.049661
2023-04-03 18:00:00,48,50.75,4.25,-5.549961,-2.7640276,276.76703,266.83926,9.165224
2023-04-03 18:00:00,49,50.75,4.25,-5.7227764,-2.216569,277.64316,267.0837,6.43859
2023-04-03 18:00:00,50,50.75,4.25,-4.975233,-1.2503972,276.91153,264.84103,9.265759
2023-04-04 00:00:00,1,50.75,4.25,-2.4382942,-1.07697,272.50336,267.42902,9.105832
2023-04-04 00:00:00,2,50.75,4.25,-2.4149878,-1.0520959,274.54907,269.65823,9.319784
2023-04-04 00:00:00,3,50.75,4.25,-3.1379855,-0.97908604,273.26157,267.49005,10.68972
2023-04-04 00:00:00,4,50.75,4.25,-1.92927,-1.9397302,272.96384,267.86432,8.836067
2023-04-04 00:00:00,5,50.75,4.25,-2.3534982,-1.1545861,274.31998,269.69434,4.355243
2023-04-04 00:00:00,6,50.75,4.25,-2.477469,-1.3289347,273.5738,268.9765,7.0160456
2023-04-04 00:00:00,7,50.75,4.25,-3.194516,-1.1089838,274.19678,268.89426,9.940173
2023-04-04 00:00:00,8,50.75,4.25,-2.2957277,-1.7052695,274.19025,271.1971,7.9502063
2023-04-04 00:00:00,9,50.75,4.25,-2.9815342,-0.8892632,273.28033,266.19247,5.2514796
2023-04-04 00:00:00,10,50.75,4.25,-4.023137,-1.492228,273.22174,266.32172,7.4024467
2023-04-04 00:00:00,11,50.75,4.25,-1.8350523,-1.1801511,273.70926,270.3526,7.0607677
2023-04-04 00:00:00,12,50.75,4.25,-2.2491148,-1.4413284,273.8442,270.32394,7.746272
2023-04-04 00:00:00,13,50.75,4.25,-2.5848277,-0.1716015,273.51846,267.46027,6.646102
2023-04-04 00:00:00,14,50.75,4.25,-3.8937113,-2.117994,274.27716,268.3916,6.8360825
2023-04-04 00:00:00,15,50.75,4.25,-3.7496574,-2.1762638,274.48422,269.29715,7.8446617
2023-04-04 00:00:00,16,50.75,4.25,-2.180435,-1.0990802,273.3983,270.4357,9.383111
2023-04-04 00:00:00,17,50.75,4.25,-3.0948436,-1.102535,273.85022,268.79968,8.3530655
2023-04-04 00:00:00,18,50.75,4.25,-2.856324,-1.2536216,274.68478,269.33557,5.9892197
2023-04-04 00:00:00,19,50.75,4.25,-2.5302806,-1.3968775,274.01825,269.63876,9.768797
2023-04-04 00:00:00,20,50.75,4.25,-3.17716,-1.8264152,274.25134,268.94498,6.5884995
2023-04-04 00:00:00,21,50.75,4.25,-2.71103,-1.0306766,275.09943,269.9514,9.715845
2023-04-04 00:00:00,22,50.75,4.25,-3.9785073,-1.9887873,275.27646,267.83853,7.13769
2023-04-04 00:00:00,23,50.75,4.25,-1.6255417,-2.234303,272.425,267.57175,7.7230167
2023-04-04 00:00:00,24,50.75,4.25,-2.4821799,-1.3839799,274.2914,270.38754,10.518344
2023-04-04 00:00:00,25,50.75,4.25,-2.9416158,-0.85471594,275.38086,270.42654,12.143018
2023-04-04 00:00:00,26,50.75,4.25,-2.5736704,-1.2768834,274.51953,271.16187,8.030349
2023-04-04 00:00:00,27,50.75,4.25,-2.3034139,-1.0083361,274.40283,271.15555,10.578093
2023-04-04 00:00:00,28,50.75,4.25,-2.3036618,-1.2100921,274.55508,269.80066,7.515147
2023-04-04 00:00:00,29,50.75,4.25,-2.5684636,-0.22664678,272.05392,265.4262,7.3859887
2023-04-04 00:00:00,30,50.75,4.25,-3.2773287,-1.475415,273.96942,269.51437,7.7394743
2023-04-04 00:00:00,31,50.75,4.25,-3.6085784,-1.6177497,274.5661,269.01462,8.787766
2023-04-04 00:00:00,32,50.75,4.25,-3.2711303,-0.95720613,274.7937,269.24185,8.023193
2023-04-04 00:00:00,33,50.75,4.25,-3.0045927,-2.398748,274.7186,269.94394,7.662552
2023-04-04 00:00:00,34,50.75,4.25,-3.4017951,-0.68566465,274.6059,269.55423,8.870414
2023-04-04 00:00:00,35,50.75,4.25,-3.0159981,-1.3303165,275.44897,269.70697,8.248952
2023-04-04 00:00:00,36,50.75,4.25,-3.69511,-1.4726512,273.16766,266.463,6.1291113
2023-04-04 00:00:00,37,50.75,4.25,-2.4323437,-0.90883994,274.02374,269.73505,6.1527247
2023-04-04 00:00:00,38,50.75,4.25,-2.0066278,-1.1039169,273.4351,268.52228,6.099058
2023-04-04 00:00:00,39,50.75,4.25,-3.177904,-1.5758324,275.43344,270.72113,8.298326
2023-04-04 00:00:00,40,50.75,4.25,-2.7821891,-1.5663894,273.57306,268.3572,12.065738
2023-04-04 00:00:00,41,50.75,4.25,-3.101538,-1.1036866,274.61642,268.99112,9.349837
2023-04-04 00:00:00,42,50.75,4.25,-1.6761217,1.1614621,273.41754,269.04184,9.7823925
2023-04-04 00:00:00,43,50.75,4.25,-2.2121716,-1.7464958,273.64417,268.41397,7.796719
2023-04-04 00:00:00,44,50.75,4.25,-3.1543496,-1.3135035,272.65735,266.99142,8.809591
2023-04-04 00:00:00,45,50.75,4.25,-2.9049203,-1.4993677,275.06912,270.70193,8.290096
2023-04-04 00:00:00,46,50.75,4.25,-1.9218318,-0.8613951,274.59088,269.90097,8.45217
2023-04-04 00:00:00,47,50.75,4.25,-3.5056827,-0.63752884,274.08685,269.29373,9.049661
2023-04-04 00:00:00,48,50.75,4.25,-3.083934,-2.4924862,272.70493,266.51114,9.165224
2023-04-04 00:00:00,49,50.75,4.25,-2.1610954,-1.6126828,273.00565,267.27856,6.43859
2023-04-04 00:00:00,50,50.75,4.25,-3.1707137,-1.4238244,271.9047,266.50684,9.265759
2023-04-04 06:00:00,1,50.75,4.25,-2.4082932,-0.9827711,270.81873,268.32712,9.105832
2023-04-04 06:00:00,2,50.75,4.25,-2.417963,-1.2193047,272.30682,269.7617,9.319784
2023-04-04 06:00:00,3,50.75,4.25,-2.9567401,-1.1875212,269.89853,267.4809,10.68972
2023-04-04 06:00:00,4,50.75,4.25,-1.8221593,-2.1615236,271.70963,269.31436,8.836067
2023-04-04 06:00:00,5,50.75,4.25,-1.8467054,-1.0368952,271.83008,270.02878,4.355243
2023-04-04 06:00:00,6,50.75,4.25,-2.4122603,-1.2543125,271.16678,269.0318,7.0160456
2023-04-04 06:00:00,7,50.75,4.25,-2.2967196,-0.7773301,271.69086,269.44934,9.940173
2023-04-04 06:00:00,8,50.75,4.25,-1.866045,-2.094502,272.52365,270.95065,7.9502063
2023-04-04 06:00:00,9,50.75,4.25,-0.8963454,-1.265598,270.51376,267.73422,5.2514796
2023-04-04 06:00:00,10,50.75,4.25,-2.1977909,-2.3321872,271.83783,267.33273,7.4024467
2023-04-04 06:00:00,11,50.75,4.25,-2.0594394,-1.0555507,271.84485,270.1176,7.0607677
2023-04-04 06:00:00,12,50.75,4.25,-2.133574,-0.74071,271.67807,269.8998,7.746272
2023-04-04 06:00:00,13,50.75,4.25,-1.4120638,0.77199924,270.3748,268.47128,6.646102
2023-04-04 06:00:00,14,50.75,4.25,-3.1816232,-2.4109547,271.5644,268.44318,6.8360825
2023-04-04 06:00:00,15,50.75,4.25,-3.0375693,-2.4931772,272.1696,268.769,7.8446617
2023-04-04 06:00:00,16,50.75,4.25,-2.095143,-0.6872769,271.36508,269.52325,9.383111
2023-04-04 06:00:00,17,50.75,4.25,-2.49904,-1.2782652,271.26794,268.83893,8.3530655
2023-04-04 06:00:00,18,50.75,4.25,-2.4878826,-1.2536216,272.05643,269.30948,5.9892197
2023-04-04 06:00:00,19,50.75,4.25,-1.8072827,-1.8172026,271.60495,269.766,9.768797
2023-04-04 06:00:00,20,50.75,4.25,-2.75318,-1.8059171,272.16483,269.3662,6.5884995
2023-04-04 06:00:00,21,50.75,4.25,-2.2325027,-0.85264313,272.21768,269.9468,9.715845
2023-04-04 06:00:00,22,50.75,4.25,-3.152366,-2.3741045,272.59625,269.00085,7.13769
2023-04-04 06:00:00,23,50.75,4.25,-2.0400999,-2.3400178,271.00952,268.63547,7.7230167
2023-04-04 06:00:00,24,50.75,4.25,-2.0936553,-1.6060036,273.15213,270.4314,10.518344
2023-04-04 06:00:00,25,50.75,4.25,-2.4068055,-0.012914419,272.00308,270.47324,12.143018
2023-04-04 06:00:00,26,50.75,4.25,-2.376309,-1.2616826,272.09146,270.4079,8.030349
2023-04-04 06:00:00,27,50.75,4.25,-1.7609177,-1.2222987,271.5962,270.2752,10.578093
2023-04-04 06:00:00,28,50.75,4.25,-1.9833214,-1.2123952,272.47858,270.1113,7.515147
2023-04-04 06:00:00,29,50.75,4.25,-2.4754856,-0.88327503,269.78888,266.98483,7.3859887
2023-04-04 06:00:00,30,50.75,4.25,-2.89054,-1.4466257,271.6598,269.32782,7.7394743
2023-04-04 06:00:00,31,50.75,4.25,-2.858555,-1.6916808,272.24896,269.29947,8.787766
2023-04-04 06:00:00,32,50.75,4.25,-2.3004386,-1.7886435,272.53717,269.3694,8.024624
2023-04-04 06:00:00,33,50.75,4.25,-2.7226832,-2.5286458,272.0061,269.83936,7.662552
2023-04-04 06:00:00,34,50.75,4.25,-2.350027,-0.67460954,271.83533,269.672,8.870414
2023-04-04 06:00:00,35,50.75,4.25,-2.4576337,-2.0622578,273.13812,269.93362,8.248952
2023-04-04 06:00:00,36,50.75,4.25,-2.5711908,-1.7587025,271.5351,268.3234,6.128038
2023-04-04 06:00:00,37,50.75,4.25,-1.3498306,-1.1004621,272.06818,270.3675,6.1527247
2023-04-04 06:00:00,38,50.75,4.25,-1.3262761,-1.3531177,271.23264,269.31494,6.099058
2023-04-04 06:00:00,39,50.75,4.25,-2.6664004,-1.6665765,272.97336,270.444,8.298326
2023-04-04 06:00:00,40,50.75,4.25,-2.0093553,-1.8761632,271.48026,269.02377,12.065738
2023-04-04 06:00:00,41,50.75,4.25,-2.26052,-1.1366216,271.7925,269.24414,9.349837
2023-04-04 06:00:00,42,50.75,4.25,-0.08706391,2.3597913,271.7011,269.05386,9.7823925
2023-04-04 06:00:00,43,50.75,4.25,-2.3611844,-1.962301,271.72916,268.96933,7.796719
2023-04-04 06:00:00,44,50.75,4.25,-2.5459008,-1.5000587,270.72635,267.45367,8.809591
2023-04-04 06:00:00,45,50.75,4.25,-2.2332466,-1.9682893,272.71646,270.44257,8.290096
2023-04-04 06:00:00,46,50.75,4.25,-1.1876767,-1.0064936,271.90543,270.105,8.45217
2023-04-04 06:00:00,47,50.75,4.25,-3.1159189,-0.6322316,271.5739,269.53787,9.049661
2023-04-04 06:00:00,48,50.75,4.25,-2.6832604,-2.5512166,270.5343,266.3094,9.165224
2023-04-04 06:00:00,49,50.75,4.25,-1.4423127,-1.6548305,270.96796,269.00085,6.43859
2023-04-04 06:00:00,50,50.75,4.25,-2.918061,-2.5599685,271.67206,268.16092,9.265759
2023-04-04 12:00:00,1,50.75,4.25,-2.091672,-1.8231907,280.27805,271.50375,9.105832
2023-04-04 12:00:00,2,50.75,4.25,-3.2912133,-3.19702,281.4789,271.20084,9.319784
2023-04-04 12:00:00,3,50.75,4.25,-3.1595562,-1.2172318,277.8848,268.9143,10.68972
2023-04-04 12:00:00,4,50.75,4.25,-2.536479,-3.624024,281.02872,271.0071,8.836067
2023-04-04 12:00:00,5,50.75,4.25,-1.8772023,-2.9904275,281.70126,272.45572,4.355243
2023-04-04 12:00:00,6,50.75,4.25,-2.087209,-1.6009368,280.86597,272.44284,7.0160456
2023-04-04 12:00:00,7,50.75,4.25,-1.9855528,-1.3798342,282.16098,272.66263,9.940173
2023-04-04 12:00:00,8,50.75,4.25,-2.6019356,-3.816337,281.9449,270.95554,7.9502063
2023-04-04 12:00:00,9,50.75,4.25,-1.5325634,-4.1643434,280.1814,269.40805,5.2514796
2023-04-04 12:00:00,10,50.75,4.25,-2.5783813,-2.9706202,278.7186,269.91043,7.4024467
2023-04-04 12:00:00,11,50.75,4.25,-2.3225055,-2.7990355,280.81262,271.8849,7.0607677
2023-04-04 12:00:00,12,50.75,4.25,-1.8454659,-1.5161808,281.43536,272.20697,7.746272
2023-04-04 12:00:00,13,50.75,4.25,-0.44360387,-0.49404258,281.6254,271.76193,6.646102
2023-04-04 12:00:00,14,50.75,4.25,-3.887265,-3.3543253,278.649,269.5098,6.8360825
2023-04-04 12:00:00,15,50.75,4.25,-3.4357631,-3.448524,278.82327,270.75925,7.8446617
2023-04-04 12:00:00,16,50.75,4.25,-2.2937443,-2.2340727,280.84268,272.4394,9.383111
2023-04-04 12:00:00,17,50.75,4.25,-2.5506117,-2.0926595,280.40698,271.64386,8.3530655
2023-04-04 12:00:00,18,50.75,4.25,-2.6396227,-2.3418603,281.053,271.77255,5.9892197
2023-04-04 12:00:00,19,50.75,4.25,-2.15093,-3.3821936,281.0024,271.7903,9.768797
2023-04-04 12:00:00,20,50.75,4.25,-2.7469816,-2.6018858,280.3286,271.71924,6.5884995
2023-04-04 12:00:00,21,50.75,4.25,-2.393169,-0.9058459,281.61087,271.24527,9.715845
2023-04-04 12:00:00,22,50.75,4.25,-4.52026,-2.9680867,280.24,271.5791,7.13769
2023-04-04 12:00:00,23,50.75,4.25,-3.063851,-2.953577,278.6282,267.66058,7.7230167
2023-04-04 12:00:00,24,50.75,4.25,-2.3777964,-2.4858072,282.07837,272.18777,10.518344
2023-04-04 12:00:00,25,50.75,4.25,-2.875663,-1.3655548,281.38928,271.2762,12.143018
2023-04-04 12:00:00,26,50.75,4.25,-2.2332466,-2.9282422,282.18103,273.18503,8.030349
2023-04-04 12:00:00,27,50.75,4.25,-1.7160404,-1.7815037,281.81168,273.17386,10.578093
2023-04-04 12:00:00,28,50.75,4.25,-1.3552852,-2.554441,282.33176,271.71866,7.515147
2023-04-04 12:00:00,29,50.75,4.25,-1.9818337,-1.9277538,280.89426,271.81265,7.3859887
2023-04-04 12:00:00,30,50.75,4.25,-3.5840323,-2.640809,279.9921,270.92603,7.7394743
2023-04-04 12:00:00,31,50.75,4.25,-3.0013697,-1.852671,280.0304,271.47452,8.787766
2023-04-04 12:00:00,32,50.75,4.25,-2.9584758,-2.389305,280.05994,271.40143,8.024624
2023-04-04 12:00:00,33,50.75,4.25,-3.2820394,-3.6272488,280.54547,271.44385,7.662552
2023-04-04 12:00:00,34,50.75,4.25,-2.6840043,-1.80799,279.9936,270.33167,8.870414
2023-04-04 12:00:00,35,50.75,4.25,-2.7759907,-2.873197,280.32135,271.67426,8.248952
2023-04-04 12:00:00,36,50.75,4.25,-3.3224542,-3.0042462,280.75778,270.47296,6.128038
2023-04-04 12:00:00,37,50.75,4.25,-1.2394965,-3.135065,280.891,272.26086,6.1527247
2023-04-04 12:00:00,38,50.75,4.25,-1.8122416,-2.3508425,280.8299,272.0746,6.099058
2023-04-04 12:00:00,39,50.75,4.25,-3.216335,-2.756197,281.24707,272.9363,8.298326
2023-04-04 12:00:00,40,50.75,4.25,-1.7678602,-2.4590907,280.65387,272.15567,12.065738
2023-04-04 12:00:00,41,50.75,4.25,-1.9964623,-1.5164111,281.89957,273.2091,9.349837
2023-04-04 12:00:00,42,50.75,4.25,1.0631373,0.85491276,282.483,272.47864,9.7823925
2023-04-04 12:00:00,43,50.75,4.25,-2.4211862,-3.4077582,279.41394,271.1507,7.796719
2023-04-04 12:00:00,44,50.75,4.25,-2.9200447,-2.5415435,277.81317,268.21423,8.809591
2023-04-04 12:00:00,45,50.75,4.25,-2.4447408,-2.8589177,280.96262,273.10794,8.290096
2023-04-04 12:00:00,46,50.75,4.25,-0.31120312,-2.2140355,281.62766,272.34854,8.45217
2023-04-04 12:00:00,47,50.75,4.25,-3.0906284,-1.5025922,281.6111,271.8204,9.049661
2023-04-04 12:00:00,48,50.75,4.25,-2.8518608,-3.0348783,277.7248,270.48584,9.165224
2023-04-04 12:00:00,49,50.75,4.25,-1.4095845,-2.978221,280.9183,271.27075,6.43859
2023-04-04 12:00:00,50,50.75,4.25,-2.634416,-3.2449255,279.9633,272.1898,9.265759
2023-04-04 18:00:00,1,50.75,4.25,-1.1757755,-1.6124525,278.13644,271.98575,9.105832
2023-04-04 18:00:00,2,50.75,4.25,-1.6292608,-2.2976398,279.1981,271.85193,9.319784
2023-04-04 18:00:00,3,50.75,4.25,-0.8980808,-1.1571196,276.44504,269.50235,10.68972
2023-04-04 18:00:00,4,50.75,4.25,-1.0029602,-2.3683465,279.8739,272.23163,8.836067
2023-04-04 18:00:00,5,50.75,4.25,-1.8975337,-2.226933,279.97006,273.11597,4.355243
2023-04-04 18:00:00,6,50.75,4.25,-1.3431361,-1.2752712,278.65298,273.75244,7.0160456
2023-04-04 18:00:00,7,50.75,4.25,-0.97147155,-1.6949053,280.01688,275.59537,9.940173
2023-04-04 18:00:00,8,50.75,4.25,-1.94613,-2.8474016,279.3759,270.9263,7.9502063
2023-04-04 18:00:00,9,50.75,4.25,0.46361446,-4.2477174,278.29645,270.71912,5.2514796
2023-04-04 18:00:00,10,50.75,4.25,-2.0391083,-2.26125,276.78506,268.4131,7.4024467
2023-04-04 18:00:00,11,50.75,4.25,-1.5665314,-1.5604013,278.5864,271.7943,7.0607677
2023-04-04 18:00:00,12,50.75,4.25,-1.3778479,-1.2738893,278.54208,272.30325,7.746272
2023-04-04 18:00:00,13,50.75,4.25,-0.22442353,-1.210783,280.7851,273.704,6.646102
2023-04-04 18:00:00,14,50.75,4.25,-2.898226,-2.7343173,276.5542,269.0808,6.8360825
2023-04-04 18:00:00,15,50.75,4.25,-2.6116054,-3.4715557,278.01724,270.14398,7.8446617
2023-04-04 18:00:00,16,50.75,4.25,-1.2179255,-1.7630786,278.99478,272.9939,9.383111
2023-04-04 18:00:00,17,50.75,4.25,-1.1061039,-1.7515627,279.29276,272.93744,8.3530655
2023-04-04 18:00:00,18,50.75,4.25,-1.4309075,-1.9254507,279.4277,273.39767,5.9892197
2023-04-04 18:00:00,19,50.75,4.25,-1.9478657,-1.9984605,278.55533,270.4122,9.768797
2023-04-04 18:00:00,20,50.75,4.25,-1.4735534,-2.81677,278.65274,271.40402,6.5884995
2023-04-04 18:00:00,21,50.75,4.25,-1.4472716,-0.7220545,279.42145,274.10492,9.715845
2023-04-04 18:00:00,22,50.75,4.25,-2.850125,-3.190341,278.54108,271.28882,7.13769
2023-04-04 18:00:00,23,50.75,4.25,-1.1742878,-3.599841,279.292,271.7069,7.7230167
2023-04-04 18:00:00,24,50.75,4.25,-1.2977629,-2.3853898,280.20218,272.62106,10.518344
2023-04-04 18:00:00,25,50.75,4.25,-1.4217336,-1.4880824,278.50803,271.81467,12.143018
2023-04-04 18:00:00,26,50.75,4.25,-2.1392765,-2.8312798,280.14258,272.73398,8.030349
2023-04-04 18:00:00,27,50.75,4.25,-1.1499896,-1.7607753,279.8093,273.21457,10.578093
2023-04-04 18:00:00,28,50.75,4.25,-0.2943431,-2.4938684,280.31436,272.53452,7.515147
2023-04-04 18:00:00,29,50.75,4.25,-1.1904042,-1.4694269,279.28323,273.77594,7.3859887
2023-04-04 18:00:00,30,50.75,4.25,-2.8523567,-3.0392542,277.1707,270.0881,7.7394743
2023-04-04 18:00:00,31,50.75,4.25,-1.241976,-2.2858937,278.41586,271.77942,8.787766
2023-04-04 18:00:00,32,50.75,4.25,-1.7787695,-2.5562835,278.62546,270.57068,8.024624
2023-04-04 18:00:00,33,50.75,4.25,-1.7333963,-2.7449117,279.47153,271.6516,7.662552
2023-04-04 18:00:00,34,50.75,4.25,-0.515259,-1.9365058,278.80875,271.9244,8.870414
2023-04-04 18:00:00,35,50.75,4.25,-1.8719954,-2.2870452,278.7722,271.57425,8.248952
2023-04-04 18:00:00,36,50.75,4.25,-1.4906614,-2.0392263,279.74646,271.74445,6.128038
2023-04-04 18:00:00,37,50.75,4.25,-1.6124008,-2.291882,279.89844,272.50272,6.1527247
2023-04-04 18:00:00,38,50.75,4.25,-0.66997457,-1.543358,278.86182,272.63626,6.099058
2023-04-04 18:00:00,39,50.75,4.25,-1.832077,-2.238679,279.31104,272.86752,8.298326
2023-04-04 18:00:00,40,50.75,4.25,-0.8028712,-1.8317124,278.7682,272.6139,12.065738
2023-04-04 18:00:00,41,50.75,4.25,-0.7168356,-1.848986,280.26276,274.00232,9.349837
2023-04-04 18:00:00,42,50.75,4.25,0.8005671,1.2040703,280.48837,274.1273,9.7823925
2023-04-04 18:00:00,43,50.75,4.25,-1.3699138,-2.8398013,278.98477,270.44574,7.796719
2023-04-04 18:00:00,44,50.75,4.25,-1.8965418,-2.2534194,276.06696,266.90173,8.809591
2023-04-04 18:00:00,45,50.75,4.25,-1.8900952,-2.1675117,279.6603,272.936,8.290096
2023-04-04 18:00:00,46,50.75,4.25,-0.4264959,-1.8720175,279.29324,273.04062,8.45217
2023-04-04 18:00:00,47,50.75,4.25,-1.8258784,-1.7801218,279.0704,272.51532,9.049661
2023-04-04 18:00:00,48,50.75,4.25,-2.3227534,-3.1894197,277.54977,269.38083,9.165224
2023-04-04 18:00:00,49,50.75,4.25,-0.8281615,-2.5906005,280.0935,272.56863,6.43859
2023-04-04 18:00:00,50,50.75,4.25,-2.1075401,-2.9049807,279.17355,271.9975,9.265759
2023-04-05 00:00:00,1,50.75,4.25,-2.0581996,-0.35631418,271.99384,270.21103,9.105832
2023-04-05 00:00:00,2,50.75,4.25,-1.9319975,-0.8712986,274.0518,271.18622,9.319784
2023-04-05 00:00:00,3,50.75,4.25,-1.160403,-0.85010964,273.11456,269.86026,10.68972
2023-04-05 00:00:00,4,50.75,4.25,-1.6818244,-1.3222555,276.9591,271.80463,8.836067
2023-04-05 00:00:00,5,50.75,4.25,-2.0222483,-1.081346,273.82043,271.3983,4.355243
2023-04-05 00:00:00,6,50.75,4.25,-2.2374616,1.4661688,272.34085,270.57153,7.0160456
2023-04-05 00:00:00,7,50.75,4.25,-2.0378685,0.021402538,275.05963,273.7493,9.940173
2023-04-05 00:00:00,8,50.75,4.25,-1.8764584,-1.6407812,274.2784,270.66037,7.9502063
2023-04-05 00:00:00,9,50.75,4.25,0.520641,-2.2462795,271.628,270.1222,5.2514796
2023-04-05 00:00:00,10,50.75,4.25,-0.23806036,-1.3356137,274.90863,270.51624,7.4024467
2023-04-05 00:00:00,11,50.75,4.25,-1.53901,0.20381206,273.692,269.7207,7.0607677
2023-04-05 00:00:00,12,50.75,4.25,-1.8038116,0.86942255,272.12704,270.48615,7.746272
2023-04-05 00:00:00,13,50.75,4.25,-0.018384099,0.77545404,275.75546,272.89932,6.646102
